datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,area_risk,outcome
2012-10-26_10:27:00,-26.895781,17.322176600000006,17.864205539704443,38.0,medium,male,9d1e57a193,vehicular,moving traffic violation,True,False,False,True,True,True,True,probable cause,moving traffic violation,medium,arrest
2012-01-23_15:48:00,-27.314453399999998,29.346540500000003,25.561718203068775,19.0,tall,female,d43bc9cc6c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-05-10_22:58:00,-26.372841099999995,30.79329630000001,29.187297510542763,28.0,medium,male,3316885e7f,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,citation
2012-05-16_10:05:00,-26.895781,17.322176600000006,23.52417332336883,54.0,medium,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2015-10-12_09:20:00,-26.146883799999998,28.134799700000002,23.206088054168067,72.0,tall,male,30ee2301cb,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-10-15_10:05:00,-26.239868199999997,27.809158200000027,15.365324644179553,33.0,medium,female,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-08-25_07:05:00,-26.828568499999996,28.012031000000007,25.479716097234085,23.0,medium,female,88ef34d431,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-02-02_06:18:00,-26.1877377,27.901098100000027,16.162641449007886,35.0,tall,male,d56d235379,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2010-07-21_20:26:00,-28.8071118,27.056433700000028,31.528658102930333,25.0,medium,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2011-10-24_19:01:00,-26.162757899999995,28.12571960000001,28.696857319575503,34.0,tall,male,fa9ae817a9,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2012-02-02_14:21:00,-26.895781,17.322176600000006,33.04211295099805,19.0,short,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-12-29_03:45:00,-26.1627821,27.950372,21.07038062432451,34.0,medium,male,7f2ba40c1b,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2013-07-01_14:30:00,-26.895781,17.322176600000006,35.9258598418711,25.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,False,True,True,True,True,consent,moving traffic violation,medium,warning
2013-09-27_12:30:00,-26.613766,31.221045599999982,29.659847552489325,35.0,medium,male,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-02-28_22:52:00,-26.266298,28.017332100000004,21.271636640857537,71.0,tall,female,3e1390eb12,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2012-07-17_12:45:00,-25.857455899999998,32.224744900000005,34.299952245906056,54.0,tall,male,19615fa2af,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-06-13_07:27:00,-25.959146699999998,27.98760009999998,18.07793673074038,27.0,tall,male,1524cabb18,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-12-10_01:07:00,-27.290769299999994,29.537416800000003,20.502725837292648,34.0,medium,male,d035c615e2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2017-10-31_00:14:00,-26.175567099999995,27.886415600000007,39.10679754446461,29.0,tall,male,9d8bfc8acb,vehicular,vehicle equipment violation,False,False,False,False,True,True,True,consent,vehicle equipment violation,high,arrest
2010-03-01_02:39:00,-27.530773100000005,32.45440620000001,18.015664350869134,20.0,medium,male,2511466c93,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2010-07-14_09:05:00,-26.613766,31.221045599999982,25.59336901367097,24.0,tall,female,9d1e57a193,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2016-02-10_13:15:00,-27.09048,28.886583,35.550558679603995,23.0,tall,male,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2018-08-28_03:15:00,-26.151365399999996,27.979121500000005,26.86329142287835,32.0,medium,male,904b0df08c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-09-08_00:46:00,-26.288217500000002,31.265644900000026,27.19561353050886,19.0,medium,female,56ee11fe67,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,citation
2015-05-13_15:27:00,-26.123128,28.12443359999999,36.90646936370654,29.0,medium,male,596bd1105e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-03-11_10:15:00,-26.697170999999997,26.680463800000027,24.043602872635745,32.0,tall,male,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-12-03_04:57:00,-26.1474068,27.882218900000026,23.401148538590245,64.0,tall,male,b07a7bfe58,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-01-06_08:55:00,-27.530773100000005,32.45440620000001,21.710426166011942,55.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-09-22_14:10:00,-23.211566499999996,37.19460319999999,29.288244162125782,23.0,tall,female,d38b4128e5,vehicular,registration,,,,False,False,False,False,,registration,low,citation
2010-08-09_23:32:00,-27.130115699999998,27.70056440000002,23.76347731522421,25.0,tall,female,3607f2fc8c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-06-16_01:01:00,-26.108952599999995,30.572947900000003,23.182290743060417,32.0,tall,male,e1ebf60eeb,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-10-01_06:10:00,-26.255399499999996,30.59741520000003,22.122279004804902,24.0,tall,male,d38b4128e5,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-04-23_00:20:00,-26.274226499999997,28.0872315,25.285887104593545,26.0,medium,female,1efbb4af4c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2015-10-06_12:13:00,-27.09048,28.886583,23.718321808441843,24.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-11-06_00:04:00,-27.340776499999997,29.532216600000027,16.459485940138087,30.0,tall,female,8228f97e2c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2010-06-05_02:12:00,-27.3337151,29.447508099999993,23.211447045909956,27.0,tall,female,8228f97e2c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2011-06-27_01:56:00,-26.108303299999996,29.599472200000008,20.00401286372441,46.0,tall,male,393639dfae,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2011-10-27_01:17:00,-26.779432199999995,25.082184400000003,27.564213062716632,24.0,medium,female,a1e3ace771,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,other,vehicle equipment violation,low,arrest
2011-05-18_10:43:00,-26.1148861,27.966039900000027,26.53754461346959,36.0,medium,female,70f6771de0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-12-29_06:59:00,-26.124513,27.972605000000044,23.938383660637257,24.0,tall,male,8d7b449e86,vehicular,moving traffic violation,False,False,False,False,True,True,True,other,moving traffic violation,high,arrest
2011-08-25_12:56:00,-26.1808276,28.06419799999999,17.70891207401342,32.0,tall,female,4d94f95134,vehicular,,,,,False,False,False,False,,,high,warning
2015-09-30_10:44:00,-26.290769999999995,28.127221700000007,19.691307537310593,21.0,tall,female,fca9ffb1b4,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-10-25_08:07:00,-26.0638273,28.026260300000004,26.598502519694417,27.0,tall,male,53223ac60e,vehicular,,,,,False,False,False,False,,,high,warning
2013-03-19_00:54:00,-27.340776499999997,29.532216600000027,13.64337693785192,23.0,medium,male,e143bf684a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2012-06-22_10:42:00,-26.209959599999998,30.076572999999982,24.39997715560024,25.0,tall,male,16f69cd6ef,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-11-04_01:15:00,-26.075755299999997,28.057508000000027,32.273606779094145,14.0,tall,female,7f79da4426,vehicular,vehicle equipment violation,True,True,False,False,True,True,True,plain view,vehicle equipment violation,high,arrest
2018-01-06_10:27:00,-26.122527999999996,27.911032000000006,33.75440510337673,24.0,medium,male,b5bbf3ff4e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2016-01-26_12:38:00,-26.0911847,28.00618940000001,36.31745567361615,27.0,tall,male,a81423d2e8,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2015-12-21_22:48:00,-26.0911847,28.00618940000001,25.98779286312412,20.0,medium,male,848190f372,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2014-07-03_10:20:00,-26.0644164,27.99071329999998,37.84145062830675,25.0,tall,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-02-16_14:22:00,-25.95336499999999,27.981308999999982,21.210379076182505,18.0,tall,male,5966fe24c8,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2013-01-23_14:38:00,-23.211566499999996,37.19460319999999,23.765518358950043,42.0,tall,male,6761423fb7,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-05-13_23:07:00,-26.222484099999996,27.987516000000028,34.2641401665669,30.0,medium,female,19018cc59c,vehicular,vehicle equipment violation,False,False,False,True,True,True,True,plain view,vehicle equipment violation,high,citation
2014-01-22_15:00:00,-26.895781,17.322176600000006,32.929211969450805,45.0,tall,male,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-03-22_11:00:00,-26.895781,17.322176600000006,28.792862759723118,35.0,tall,male,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-01-25_08:38:00,-26.792801399999995,26.506135400000005,27.752707752780093,40.0,tall,female,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-03-31_20:17:00,-28.8071118,27.056433700000028,36.59429676945382,25.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2017-09-21_23:50:00,-26.062684999999995,27.983828300000027,18.536723223790652,48.0,tall,female,86ecf6f047,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2010-06-04_22:45:00,-26.181831200000005,27.969563600000043,19.073588065178548,25.0,medium,male,40d9b62eac,vehicular,seatbelt violation,,,,False,False,False,False,,seatbelt violation,very high,warning
2011-05-15_00:25:00,-26.895781,17.322176600000006,25.034376609105752,24.0,tall,male,4e4c925aa5,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2018-01-09_10:37:00,-26.060759499999996,27.97427270000003,40.24838767761922,40.0,tall,male,33b2c0bf9c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-09-26_13:30:00,-26.209959599999998,30.076572999999982,27.75145646637827,72.0,tall,male,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2016-06-05_13:28:00,-26.20325379999999,28.018982800000003,24.80077045218235,52.0,medium,female,e9f93b1392,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2010-06-14_23:50:00,-27.130115699999998,27.70056440000002,35.3700750432178,27.0,medium,female,3607f2fc8c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-10-17_17:55:00,-26.113323899999997,27.98719509999998,19.50626131474011,37.0,tall,female,8009ad438d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-11-17_16:51:00,-28.8071118,27.056433700000028,22.83660331053962,61.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,warning
2015-10-22_11:33:00,-26.209959599999998,30.076572999999982,30.231030399629834,45.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2011-09-23_18:04:00,-26.267409,27.797314,17.31480141364414,33.0,tall,female,80cbba0ee1,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-06-20_22:57:00,-26.284276499999997,28.055644600000008,14.012367092760188,63.0,medium,male,b423a06a7b,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2016-03-18_06:45:00,-26.133796200000006,27.952247599999964,27.493179822918574,48.0,tall,male,d38b4128e5,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2016-06-15_13:31:00,-27.09048,28.886583,22.61510253616314,45.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-03-11_10:09:00,-26.2405215,27.8496078,19.294175646775134,40.0,tall,female,2c5a97d325,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
