datetime,lat,lng,precinct,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,reason_for_stop,area_risk,outcome
2011-08-09_13:51:00,-26.160368999999996,27.972325799999965,2.0,32.490384209011324,28.0,tall,male,a773a4fff8,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,citation
2016-04-05_10:25:00,-26.175143,28.10441200000001,5.0,20.75776110015607,58.0,tall,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2010-08-26_00:42:00,-27.530773100000005,32.45440620000001,8.0,19.028243141621065,50.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2017-07-18_21:07:00,-26.181598699999995,27.872081499999965,1.0,18.04056460779481,37.0,tall,female,b164f0f78c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2014-03-20_03:34:00,-26.209959599999998,30.076572999999982,8.0,26.227256657274253,48.0,tall,male,9fcd509a29,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2017-03-20_04:46:00,-26.1217758,27.962597300000027,2.0,31.007592874415813,39.0,short,male,0a57dc4029,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,citation
2016-03-18_20:35:00,-26.1615332,27.94483600000001,4.0,22.044514102254517,55.0,tall,male,4388515b9f,vehicular,safety violation,,,,False,False,False,False,safety violation,very high,warning
2014-01-19_12:06:00,-26.198503999999986,27.918158600000027,8.0,19.39456123695572,48.0,medium,female,acb89d1f7f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2018-11-28_00:30:00,-26.145369199999998,27.97171840000003,2.0,27.463366923624513,56.0,medium,female,d8d85bf873,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2013-09-03_10:00:00,-26.257011600000006,28.070824,3.0,40.854482606588796,23.0,short,female,19615fa2af,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,arrest
2014-05-19_10:18:00,-28.8071118,27.056433700000028,5.0,29.255109344899374,29.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2010-09-03_01:49:00,-27.530773100000005,32.45440620000001,8.0,28.05679411501401,46.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2015-05-02_20:03:00,-26.1376537,27.90095199999999,6.0,25.18825485806434,52.0,medium,female,cda987c674,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-04-13_16:51:00,-26.1564313,27.93074670000003,6.0,45.0355509283788,29.0,medium,female,b9fb8b268e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-09-15_13:25:00,-26.1229553,27.93840489999998,2.0,19.730550642112554,20.0,medium,male,6e9e930290,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2015-07-23_22:45:00,-26.245858399999996,28.02415999999998,3.0,17.531737909736787,55.0,short,male,fc8eeff4da,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-06-23_16:35:00,-26.3765347,27.402524500000027,1.0,41.47362540076514,55.0,tall,female,825f6ab981,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-02-20_23:50:00,-26.205712999999996,27.82076500000001,1.0,25.140852660741835,28.0,tall,male,26ed5dd676,vehicular,moving traffic violation,False,False,False,False,True,True,False,moving traffic violation,medium,arrest
2014-11-19_16:31:00,-26.171192799999986,27.9318406,8.0,20.997338190005188,61.0,tall,female,3ca1ad326a,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2015-12-01_11:46:00,-26.1286559,28.11291390000001,5.0,30.036185914006126,66.0,medium,female,93ef5d6182,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2012-10-28_22:02:00,-26.602446399999998,27.769506700000008,8.0,15.168557937112507,50.0,medium,male,6f0e6c9ea2,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2013-03-05_23:31:00,-26.11269029999999,28.03674070000001,5,18.100754159680733,28.0,tall,male,cc23b83d61,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-07-26_12:20:00,-26.602446399999998,27.769506700000008,8.0,22.481168894993207,30.0,medium,female,19615fa2af,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-08-28_12:03:00,-26.12396240000001,28.116709599999965,5.0,18.10937773829954,65.0,tall,male,a02596b67e,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,warning
2017-09-29_07:47:00,-26.243174499999995,28.037795000000003,3.0,26.04733169724384,18.0,short,female,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2010-11-19_10:49:00,-27.530773100000005,32.45440620000001,8.0,24.792615050393962,49.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2010-12-29_04:41:00,-27.530773100000005,32.45440620000001,8.0,18.46875870636548,38.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2014-08-21_06:04:00,-28.8071118,27.056433700000028,5.0,37.82671143364938,21.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2018-10-20_02:41:00,-26.1239091,27.9189748,6.0,39.26923217073512,24.0,tall,male,a9f7e22f26,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-02-24_15:02:00,-26.200504099999996,27.82669199999998,1.0,24.86405447998122,67.0,tall,male,14796e40ff,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2017-03-18_20:28:00,-26.1761658,28.044540799999965,5.0,26.596353968429913,25.0,medium,female,3e1390eb12,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2011-05-05_16:15:00,-26.0816948,28.00531819999999,7,17.928994713169523,21.0,medium,male,2022e55034,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,arrest
2012-03-28_17:13:00,-26.2544525,28.002476400000006,8.0,20.783937538586738,54.0,medium,female,cf5265e2f4,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-01-21_23:42:00,-26.190849,27.910194000000004,8.0,36.62154912209625,24.0,tall,male,57f6131079,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-02-07_09:46:00,-26.0745852,28.025628700000027,7.0,21.400738282768366,32.0,medium,female,72fb2584e4,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2013-06-14_20:34:00,-26.1493661,27.9803153,2.0,45.39782745552158,38.0,tall,female,7aca53bb89,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2015-09-06_14:47:00,-26.602446399999998,27.769506700000008,2.0,23.84499124007753,62.0,medium,male,b2f3a3e943,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-01-10_08:48:00,-26.1373276,27.985610900000026,2.0,32.22911815741248,47.0,medium,male,88f042f180,vehicular,registration,,,,False,False,False,False,registration,high,citation
2018-01-24_05:07:00,-26.26724939999999,28.1218152,3.0,34.04998316814764,17.0,short,male,7770082848,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-01-30_21:24:00,-26.2011167,27.927597700000007,8,32.60108232484655,27.0,tall,male,eee7593f67,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-09-20_10:15:00,-26.602446399999998,27.769506700000008,8,21.262747549270255,57.0,tall,male,6f0151b767,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-12-11_12:37:00,-26.148042299999986,27.916458000000006,6.0,17.707135063962717,58.0,medium,male,fde6504fcf,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2017-07-10_13:25:00,-26.1908977,27.968806000000043,3.0,26.436097272978778,29.0,medium,female,b9f747e548,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,citation
2017-05-30_17:57:00,-26.3765347,27.402524500000027,1.0,22.74482055014442,23.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2015-03-23_00:06:00,-26.3765347,27.402524500000027,1.0,25.550781363789422,28.0,tall,female,88ef34d431,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-09-11_15:39:00,-26.174183399999997,27.952773000000008,4.0,30.280847194442398,49.0,tall,female,1c329e8c02,vehicular,registration,,,,False,False,False,False,registration,very high,warning
2013-06-06_10:17:00,-26.257714,28.154044999999982,3.0,16.667176111129233,37.0,tall,male,766a98473e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2016-03-26_23:22:00,-26.185876199999996,27.856900300000007,1.0,16.607901710240867,30.0,tall,male,1ad14463be,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2016-10-06_07:55:00,-26.20325379999999,28.018982800000003,5.0,44.70693171444725,58.0,tall,female,e9f93b1392,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2012-03-10_20:57:00,-26.1740111,27.94116290000001,4.0,31.97396797123337,32.0,medium,male,7964d48d5e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-05-01_00:31:00,-26.1892931,27.929649900000044,8.0,28.676895339325633,24.0,tall,male,acb89d1f7f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-02-03_23:42:00,-26.195405799999996,27.90474950000001,1,11.723880886485361,21.0,tall,male,299da6fbbd,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-01-08_16:20:00,-27.09048,28.886583,3,29.755849561598932,56.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2010-11-23_15:33:00,-26.094085799999995,27.94884709999998,7,21.681889514242027,20.0,medium,male,8a6d6c9e3b,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2016-05-04_20:28:00,-26.059222,28.039500000000004,7,24.201787980198553,26.0,medium,female,58ae6f0919,vehicular,registration,,,,False,False,False,False,registration,high,warning
2011-09-15_23:58:00,-26.1695164,27.951567100000005,4.0,24.874612141170065,22.0,tall,male,cf98c01df4,vehicular,vehicle equipment violation,False,False,False,False,True,True,True,vehicle equipment violation,very high,warning
2017-04-05_07:57:00,-26.2289011,27.996247200000028,3.0,26.81130183085975,24.0,short,female,e9f93b1392,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,citation
2011-10-06_13:26:00,-26.162463599999995,27.870969700000003,1.0,27.692002737661777,35.0,tall,male,f91ae5b797,vehicular,investigative stop,,,,False,False,False,False,investigative stop,medium,warning
2012-11-16_19:26:00,-26.1779116,27.93471909999998,8.0,19.552042358391358,35.0,tall,female,eacb17fe91,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-06-19_11:03:00,-26.1779054,28.04909379999998,5.0,19.09374486455686,40.0,tall,male,0edd4e187a,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,warning
2010-03-03_12:58:00,-26.17831670000001,28.104151700000003,5.0,24.882791613437757,48.0,short,male,0edd4e187a,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,citation
2016-01-08_22:08:00,-26.0739715,28.01724440000001,7.0,24.294961181861158,20.0,tall,male,58ae6f0919,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-02-10_10:35:00,-26.3765347,27.402524500000027,1.0,28.56367268362276,26.0,tall,male,d38c0a0217,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-03-05_23:39:00,-26.260084999999997,28.036628000000007,3,9.896173432749288,26.0,medium,male,5c3babe003,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-07-26_15:20:00,-26.2749083,27.98733120000003,8.0,32.65381181433146,27.0,tall,female,cf5265e2f4,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-06-16_12:34:00,-26.602446399999998,27.769506700000008,8.0,39.926089708876454,21.0,tall,male,1b56d08e5c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2013-08-03_23:58:00,-26.602446399999998,27.769506700000008,8.0,20.678492787827732,38.0,medium,female,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2013-04-01_10:42:00,-26.141236399999997,27.97500780000003,2.0,39.73370409508814,49.0,tall,female,0a08d6b8fc,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-03-26_06:05:00,-26.1214557,27.93601170000001,6.0,30.742403427745426,38.0,short,male,7795d00d59,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-08-07_13:46:00,-26.14295179999999,28.098957100000007,5.0,35.2050528895983,28.0,medium,female,9e39306399,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2018-03-28_12:01:00,-26.2201155,27.80748380000003,1.0,30.27262637395596,39.0,medium,female,fc5e2998a1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-08-15_21:20:00,-26.1148861,27.966039900000027,2.0,23.968092039604134,43.0,tall,female,97a7944d97,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2016-01-12_23:00:00,-26.3765347,27.402524500000027,1,22.41701450353448,27.0,tall,female,4c7e26f974,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-03-02_15:25:00,-26.1826843,27.972114900000008,5.0,33.045813028111446,32.0,tall,male,a02596b67e,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,very high,warning
